level,seed,wifiStandard,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,dataRateMbps
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,20,10.1.1.20,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,25,10.1.1.25,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,26,10.1.1.26,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,27,10.1.1.27,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,28,10.1.1.28,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,29,10.1.1.29,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,30,10.1.1.30,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,1,10.1.1.1,10.1.1.31,1953,1952,1,0.9995,2.055631,0.000622,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,2,10.1.1.2,10.1.1.31,1952,1951,1,0.9995,2.054547,0.000985,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,3,10.1.1.3,10.1.1.31,1952,1952,0,1.0,2.055597,0.000584,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,4,10.1.1.4,10.1.1.31,1952,1952,0,1.0,2.055588,0.000632,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,5,10.1.1.5,10.1.1.31,1952,1951,1,0.9995,2.054562,0.000925,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,6,10.1.1.6,10.1.1.31,1951,1951,0,1.0,2.055476,0.001067,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,7,10.1.1.7,10.1.1.31,1951,1949,2,0.999,2.053533,0.000862,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,8,10.1.1.8,10.1.1.31,1951,1936,15,0.9923,2.039859,0.000686,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,9,10.1.1.9,10.1.1.31,1951,1951,0,1.0,2.055663,0.000655,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,10,10.1.1.10,10.1.1.31,1950,1949,1,0.9995,2.054579,0.000772,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,11,10.1.1.11,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,12,10.1.1.12,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,13,10.1.1.13,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,14,10.1.1.14,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,15,10.1.1.15,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,16,10.1.1.16,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,17,10.1.1.17,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,18,10.1.1.18,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,19,10.1.1.19,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,20,10.1.1.20,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,25,10.1.1.25,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,26,10.1.1.26,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,27,10.1.1.27,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,28,10.1.1.28,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,29,10.1.1.29,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,30,10.1.1.30,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,1,10.1.1.1,10.1.1.31,1953,1952,1,0.9995,2.055626,0.00064,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,2,10.1.1.2,10.1.1.31,1952,1952,0,1.0,2.055607,0.001271,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,3,10.1.1.3,10.1.1.31,1952,1952,0,1.0,2.055564,0.002117,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,4,10.1.1.4,10.1.1.31,1952,1949,3,0.9985,2.052451,0.00131,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,5,10.1.1.5,10.1.1.31,1952,1951,1,0.9995,2.054539,0.001027,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,6,10.1.1.6,10.1.1.31,1951,1951,0,1.0,2.055469,0.001545,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,7,10.1.1.7,10.1.1.31,1951,1950,1,0.9995,2.054566,0.001249,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,8,10.1.1.8,10.1.1.31,1951,1951,0,1.0,2.055663,0.001874,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,9,10.1.1.9,10.1.1.31,1951,1951,0,1.0,2.055663,0.001754,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,10,10.1.1.10,10.1.1.31,1950,1949,1,0.9995,2.054579,0.000993,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,11,10.1.1.11,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,12,10.1.1.12,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,13,10.1.1.13,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,14,10.1.1.14,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,15,10.1.1.15,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,16,10.1.1.16,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,17,10.1.1.17,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,18,10.1.1.18,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,19,10.1.1.19,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,20,10.1.1.20,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,25,10.1.1.25,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,26,10.1.1.26,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,27,10.1.1.27,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,28,10.1.1.28,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,29,10.1.1.29,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,3,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,30,10.1.1.30,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed3.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,1,10.1.1.1,10.1.1.31,1953,1953,0,1.0,2.05561,0.000555,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,2,10.1.1.2,10.1.1.31,1952,1952,0,1.0,2.055602,0.00055,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,3,10.1.1.3,10.1.1.31,1952,1952,0,1.0,2.055585,0.000556,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,4,10.1.1.4,10.1.1.31,1952,1952,0,1.0,2.055582,0.000697,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,5,10.1.1.5,10.1.1.31,1952,1951,1,0.9995,2.05461,0.000343,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,6,10.1.1.6,10.1.1.31,1951,1951,0,1.0,2.055663,0.000401,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,7,10.1.1.7,10.1.1.31,1951,1949,2,0.999,2.053556,0.000335,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,8,10.1.1.8,10.1.1.31,1951,1951,0,1.0,2.055632,0.00049,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,9,10.1.1.9,10.1.1.31,1951,0,1951,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,10,10.1.1.10,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,11,10.1.1.11,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,12,10.1.1.12,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,13,10.1.1.13,10.1.1.31,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,14,10.1.1.14,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,15,10.1.1.15,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,16,10.1.1.16,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,17,10.1.1.17,10.1.1.31,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,18,10.1.1.18,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,19,10.1.1.19,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,20,10.1.1.20,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,21,10.1.1.21,10.1.1.31,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,22,10.1.1.22,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,23,10.1.1.23,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,24,10.1.1.24,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,25,10.1.1.25,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,26,10.1.1.26,10.1.1.31,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,27,10.1.1.27,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,28,10.1.1.28,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,29,10.1.1.29,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,1,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,30,10.1.1.30,10.1.1.31,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed1.csv,2.0
flow,2,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,1,10.1.1.1,10.1.1.31,1953,1953,0,1.0,2.055613,0.000542,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed2.csv,2.0
flow,2,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,2,10.1.1.2,10.1.1.31,1952,1951,1,0.9995,2.054555,0.000577,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed2.csv,2.0
flow,2,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,3,10.1.1.3,10.1.1.31,1952,1952,0,1.0,2.05562,0.000558,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed2.csv,2.0
flow,2,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,4,10.1.1.4,10.1.1.31,1952,1952,0,1.0,2.055587,0.000662,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed2.csv,2.0
flow,2,80211g,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,5,10.1.1.5,10.1.1.31,1952,1949,3,0.9985,2.052504,0.000347,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_50m_seed2.csv,2.0
